log_id,log_date,log_name,field,areas,equipment_list,categories,hours,count,depth,notes,raw_notes,raw_quantity
https://rothamstedfarm.farmos.net/log/963,2020-03-30 00:00:00,Rolled: RRES LSRE Site CS/790,RRES LSRE Site,RRES LSRE Site,JD5620;6m Flexicoil Cambridge Roll,Rolling;Excel upload,,,,";Rolled; Rolled plots 5, 7, 12 and 16;;","<ul>
<li>Rolled</li>
<li>Notes: Rolled plots 5, 7, 12 and 16</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/964,2020-03-30 00:00:00,Rolled: RRES LSRE Site CS/790,RRES LSRE Site,RRES LSRE Site,6m Flexicoil Cambridge Roll,Rolling;Excel upload,,,,";Rolled; Rolled plots 4, 9, 11, 15, 18, 28, 31, 35, 42, 48, 52 and 54;;","<ul>
<li>Rolled</li>
<li>Notes: Rolled plots 4, 9, 11, 15, 18, 28, 31, 35, 42, 48, 52 and 54</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/965,2020-03-31 00:00:00,Rolled : Stackyard Woburn RN/3,Stackyard Woburn,2020/W/RN/3,JD6620;6m Flexicoil Cambridge Roll,Rolling;Excel upload,,,,;Rolled ;;,"<ul>
<li>Rolled </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/966,2020-04-02 00:00:00,Rolled: SAWYERS 1 WS/2047,SAWYERS 1,2020/R/WS/2047,JD5620;Plot Rolls,Rolling;Excel upload,,,,;Rolled;;,"<ul>
<li>Rolled</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/967,2020-04-02 00:00:00,Rolled : SAWYERS 1 WS/2049,SAWYERS 1,2020/R/WS/2049,JD5620;Plot Rolls,Rolling;Excel upload,,,,;Rolled ;;,"<ul>
<li>Rolled </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/968,2020-04-02 00:00:00,Rolled : SAWYERS 1 WS/2055,SAWYERS 1,2020/R/WS/2055,JD5070;Plot Rolls,Rolling;Excel upload,,,,;Rolled ;;,"<ul>
<li>Rolled </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/969,2020-04-24 00:00:00,Rolled : RRES LSRE Site CS/790,RRES LSRE Site,RRES LSRE Site,JD5620;6m Flexicoil Cambridge Roll,Rolling;Excel upload,,,,;Rolled ; Rolled plots 20 and 53;;,"<ul>
<li>Rolled </li>
<li>Notes: Rolled plots 20 and 53</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/970,2020-04-07 00:00:00,Rolled : GREAT FIELD 1/2 WS/2054,GREAT FIELD 1/2,2020/R/WS/2054,JD5620;Plot Rolls,Rolling;Excel upload,,,,;Rolled ; Used plot rolls - rolled twice because seed bed was lumpy;;,"<ul>
<li>Rolled </li>
<li>Notes: Used plot rolls - rolled twice because seed bed was lumpy</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/971,2020-04-09 00:00:00,Rolled : SAWYERS 1 CS/715,SAWYERS 1,CS-715 Oat plots;CS-715 Oat surrounds;CS-715 Wheat Plots;CS-715 Wheat Surrounds,JD5620;6m Flexicoil Cambridge Roll,Excel upload;Rolling,,,,;Rolled ;;,"<ul>
<li>Rolled </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/972,2019-09-05 00:00:00,Powerharrow : GREAT FIELD 1/2 RAW/2037,GREAT FIELD 1/2,2020/R/RAW/2037,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Powerharrow ; Power harrow area ready for drilling plots;;,"<ul>
<li>Powerharrow </li>
<li>Notes: Power harrow area ready for drilling plots</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/973,2019-10-10 00:00:00,Power harrow : Stackyard Woburn RN/12,Stackyard Woburn,2020/W/RN/12,JD6620;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ;;,"<ul>
<li>Power harrow </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/974,2019-10-10 00:00:00,Power harrow : Stackyard Woburn RN/3,Stackyard Woburn,2020/W/RN/3,JD6620;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ;;,"<ul>
<li>Power harrow </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/975,2019-10-29 00:00:00,Power harrow : BYLANDS WW/2014,BYLANDS,2020/R/WW/2014,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ;;,"<ul>
<li>Power harrow </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/976,2019-10-29 00:00:00,Cultivation: MEADOW WW/2029,MEADOW,2020/R/WW/2029,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Cultivation; Across direction of drilling ;;,"<ul>
<li>Cultivation</li>
<li>Notes: Across direction of drilling </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/977,2019-10-31 00:00:00,Power harrow: NEW ZEALAND CS/760,NEW ZEALAND,2020/R/CS/760,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow; In same direction as drilling;;,"<ul>
<li>Power harrow</li>
<li>Notes: In same direction as drilling</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/978,2019-10-31 00:00:00,Power harrow: LONG HOOS 5 CS/773,LONG HOOS 5,2020/R/CS/773,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow; In same direction as drilling;;,"<ul>
<li>Power harrow</li>
<li>Notes: In same direction as drilling</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/979,2019-10-31 00:00:00,Power harrow: LONG HOOS 4 CS/778,LONG HOOS 4,2020/R/CS/778,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow; In same direction as drilling;;,"<ul>
<li>Power harrow</li>
<li>Notes: In same direction as drilling</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/980,2019-10-31 00:00:00,Power harrow: LONG HOOS 6/7 CS/789,LONG HOOS 6/7,2020/R/CS/789,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow; In same direction as drilling;;,"<ul>
<li>Power harrow</li>
<li>Notes: In same direction as drilling</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/981,2019-10-31 00:00:00,Power harrow: LONG HOOS 1/2 + 3 WW/2019,LONG HOOS 1/2 + 3,2020/R/WW/2019,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow; 90 degees to direction of drilling;;,"<ul>
<li>Power harrow</li>
<li>Notes: 90 degees to direction of drilling</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/982,2019-10-31 00:00:00,Power harrow: LONG HOOS 1/2 + 3 WW/2022,LONG HOOS 1/2 + 3,2020/R/WW/2022,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow; In same direction as drilling;;,"<ul>
<li>Power harrow</li>
<li>Notes: In same direction as drilling</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/983,2019-11-20 00:00:00,Power harrow : MEADOW WW/2015,MEADOW,2020/R/WW/2015,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ;;,"<ul>
<li>Power harrow </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/984,2019-11-20 00:00:00,Power harrow : MEADOW WW/2016,MEADOW,2020/R/WW/2016,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ;;,"<ul>
<li>Power harrow </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/985,2020-01-29 00:00:00,Power harrow : OSIER WW/2017,OSIER,2020/R/WW/2017,JD6230;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ;;,"<ul>
<li>Power harrow </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/986,2020-01-29 00:00:00,Power harrow : OSIER WW/2030,OSIER,2020/R/WW/2030,JD6230;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ;;,"<ul>
<li>Power harrow </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/987,2020-01-29 00:00:00,Power harrow : OSIER WW/2031+2034,OSIER,2020/R/WW/2031+2034,JD6230;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ;;,"<ul>
<li>Power harrow </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/988,2020-01-30 00:00:00,Power harrow : OSIER WW/2030,OSIER,2020/R/WW/2030,JD6230;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ; Done in North/South direction;;,"<ul>
<li>Power harrow </li>
<li>Notes: Done in North/South direction</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/989,2020-01-31 00:00:00,Power harrow : OSIER WW/2006,OSIER,2020/R/WW/2006,JD6230;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ; Done in North/South direction;;,"<ul>
<li>Power harrow </li>
<li>Notes: Done in North/South direction</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/990,2020-01-31 00:00:00,Power harrowed : OSIER WW/2011,OSIER,2020/R/WW/2011,JD6230;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrowed ; Done in North/South direction;;,"<ul>
<li>Power harrowed </li>
<li>Notes: Done in North/South direction</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/991,2020-02-03 00:00:00,Cultivation: RRES LSRE Site CS/790,RRES LSRE Site,RRES LSRE Site,JD6930;Bomford Flexitine,Tillage;Excel upload,,,,";Cultivation; Cultivate Inversion Wheat plots, 1, 6, 10, 13, 14, 17, 24, 32, 39, 41, 51, 55, Condition: wet;;","<ul>
<li>Cultivation</li>
<li>Notes: Cultivate Inversion Wheat plots, 1, 6, 10, 13, 14, 17, 24, 32, 39, 41, 51, 55, Condition: wet</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/992,2020-02-03 00:00:00,Power harrow : OSIER WW/2045,OSIER,2020/R/WW/2045,JD6230;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ; WW/2045 only ;;,"<ul>
<li>Power harrow </li>
<li>Notes: WW/2045 only </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/993,2020-02-04 00:00:00,Power harrow: OSIER WW/2026,OSIER,2020/R/WW/2026,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow; Done in East/West direction;;,"<ul>
<li>Power harrow</li>
<li>Notes: Done in East/West direction</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/994,2020-02-04 00:00:00,Power harrow : OSIER WW/2039,OSIER,2020/R/WW/2039,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ; Done in East/West direction - across direction of plot drilling ;;,"<ul>
<li>Power harrow </li>
<li>Notes: Done in East/West direction - across direction of plot drilling </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/995,2020-02-04 00:00:00,Power harrow : OSIER WW/2042,OSIER,2020/R/WW/2042,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ; Done in East/West direction - across direction of plot drilling ;;,"<ul>
<li>Power harrow </li>
<li>Notes: Done in East/West direction - across direction of plot drilling </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/996,2020-02-04 00:00:00,Power harrow: OSIER WW/2035+2046,OSIER,2020/R/WW/2035+2046,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow; Done in East/West direction;;,"<ul>
<li>Power harrow</li>
<li>Notes: Done in East/West direction</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/997,2020-02-06 00:00:00,Power harrow : SAWYERS 1 CS/10,SAWYERS 1,2020/R/CS/10,JD6930;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,;Power harrow ; Done in roughly N/S direction ;;,"<ul>
<li>Power harrow </li>
<li>Notes: Done in roughly N/S direction </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/998,2020-03-23 00:00:00,Cultivation : HOOS FIELD EX/4,HOOS FIELD,2020/R/EX/4,JD6830;Bomford Flexitine,Tillage;Excel upload,,,,;Cultivation ;;,"<ul>
<li>Cultivation </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/999,2020-03-23 00:00:00,Cultivation : HOOS FIELD RS/9,HOOS FIELD,2020/R/RS/9,JD6830;Bomford Flexitine,Tillage;Excel upload,,,,;Cultivation ; Acid Strip;;,"<ul>
<li>Cultivation </li>
<li>Notes: Acid Strip</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1000,2020-03-23 00:00:00,Cultivation : HOOS FIELD WF/3,HOOS FIELD,2020/R/WF/3,JD6830;Bomford Flexitine,Tillage;Excel upload,,,,;Cultivation ;;,"<ul>
<li>Cultivation </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1001,2020-03-26 00:00:00,Power harrowed : HIGHFIELD 1/2/3 CS/767,GEESCROFT,2020/R/CS/767,JD6230;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,";Power harrowed ; Power harrowed plots 01, 03, 04, 05, 07, 08, 08.2, 08.3, 11, 12, 14, 15, 16 and 18;;","<ul>
<li>Power harrowed </li>
<li>Notes: Power harrowed plots 01, 03, 04, 05, 07, 08, 08.2, 08.3, 11, 12, 14, 15, 16 and 18</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1002,2020-03-26 00:00:00,Power harrowed : RRES LSRE Site CS/790,RRES LSRE Site,RRES LSRE Site,JD6230;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,";Power harrowed ;Direction thrown: North/South ; plots 1, 6, 10, 13, 14, 17, 24, 32, 39, 41, 51, 55;;","<ul>
<li>Power harrowed </li>
<li>Direction thrown: North/South </li>
<li>Notes: plots 1, 6, 10, 13, 14, 17, 24, 32, 39, 41, 51, 55</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1003,2020-03-26 00:00:00,Power harrowed : HIGHFIELD LEY ARABLES nan,HIGHFIELD LEY ARABLES,HIGHFIELD LEY ARABLES,JD6230;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,";Power harrowed ; Power harrowed plots 03, 04, 07 and 08;;","<ul>
<li>Power harrowed </li>
<li>Notes: Power harrowed plots 03, 04, 07 and 08</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1004,2020-03-27 00:00:00,Power harrowed : HIGHFIELD 1/2/3 CS/767,GEESCROFT,2020/R/CS/767,JD6230;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,";Power harrowed ; Power harrowed plots 19, 20, 22, 24, 25, 27, 28, 29, 32 and 33;;","<ul>
<li>Power harrowed </li>
<li>Notes: Power harrowed plots 19, 20, 22, 24, 25, 27, 28, 29, 32 and 33</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1005,2020-03-27 00:00:00,Power harrowed : HIGHFIELD LEY ARABLES RN/1,HIGHFIELD 1/2/3,2020/R/RN/1,JD6230;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,";Power harrowed ; Power harrowed plots 15, 16, 17, 18, 21, 22, 25, 26, 29, 30, 35, 36, 37, 38, 43 and 44;;","<ul>
<li>Power harrowed </li>
<li>Notes: Power harrowed plots 15, 16, 17, 18, 21, 22, 25, 26, 29, 30, 35, 36, 37, 38, 43 and 44</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1006,2020-03-31 00:00:00,Cultivation: Stackyard Woburn RN/3,Stackyard Woburn,2020/W/RN/3,JD6620;WES Chisel Plough,Tillage;Excel upload,,,,;Cultivation; Chisel plough - 1st year grass plots;;,"<ul>
<li>Cultivation</li>
<li>Notes: Chisel plough - 1st year grass plots</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1007,2020-04-03 00:00:00,Cultivation: WHITEHORSE 2 Commercial,WHITEHORSE 2,WHITEHORSE 2,JD6145R;Lemkin Karat 9KU,Tillage;Commercial;Excel upload,,,,;Cultivation;;,"<ul>
<li>Cultivation</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1008,2020-04-21 00:00:00,Cultivation : WEST BARNFIELD 1/2 Commercial,WEST BARNFIELD 1/2,WEST BARNFIELD 1/2,NHT7210;Lemkin Karat 9KU,Tillage;Commercial;Excel upload,,,,;Cultivation ;;,"<ul>
<li>Cultivation </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1009,2020-04-22 00:00:00,Cultivation: DELHARDING Commercial,DELHARDING,DELHARDING,NHT7210;Lemkin Karat 9KU,Tillage;Commercial;Excel upload,,,,;Cultivation;;,"<ul>
<li>Cultivation</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1010,2020-04-24 00:00:00,Power harrowed : RRES LSRE Site CS/790,RRES LSRE Site,RRES LSRE Site,JD6145R;Kuhn Powerharrow 3m,Tillage;Excel upload,,,,";Power harrowed ; Power harrowed plots 20 and 53 before drilling, Plot 20 had to go over twice;;","<ul>
<li>Power harrowed </li>
<li>Notes: Power harrowed plots 20 &amp; 53 before drilling, Plot 20 had to go over twice</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1011,2020-04-27 00:00:00,Cultivation: STACKYARD Commercial,STACKYARD,STACKYARD,NHT7210;Lemkin Karat 9KU,Tillage;Commercial;Excel upload,,,,;Cultivation;;,"<ul>
<li>Cultivation</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1012,2020-07-02 00:00:00,Power Harrow of Broadbalk Outer areas,BROADBALK,BROADBALK,JD6145R;Kuhn Powerharrow 3m,Power Harrow,,,,,,[]
https://rothamstedfarm.farmos.net/log/1013,2019-12-04 00:00:00,Cultivation : Stackyard Woburn WW/2001,Stackyard Woburn,2020/W/WW/2001,JD5070,Tillage;Excel upload,,,,";Cultivation ; Cultivated using same wheel marks as we will use when drilling plots, 2m Spring tyne;;","<ul>
<li>Cultivation </li>
<li>Notes: Cultivated using same wheel marks as we will use when drilling plots, 2m Spring tyne</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1442,2020-07-02 00:00:00,Cleaning Grain Store ,Farm Biuldings & Yard,Farm Biuldings & Yard,,,,,,Bays 4 and 5 started;grain store near diesel tank;,"<p>Bays 4 &amp; 5 started<br />
grain store near diesel tank</p>
",[]
https://rothamstedfarm.farmos.net/log/1443,2020-07-03 00:00:00,Cleaning Grain Store ,Farm Biuldings & Yard,Farm Biuldings & Yard,,,,,,"Bays 4 and 5 finished, Bay 3 started;Grain store near diesel tank;","<p>Bays 4 &amp; 5 finished, Bay 3 started<br />
Grain store near diesel tank</p>
",[]
https://rothamstedfarm.farmos.net/log/1476,2019-05-08 00:00:00,Topped: BUTT CLONG Commercial ,Butt Clong,Butt Clong,JD6620;WES 3m Front Topper,Topping;Excel upload,,,,;Topped; Grass surrounds;;,"<ul>
<li>Topped</li>
<li>Notes: Grass surrounds</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1477,2019-05-16 00:00:00,Topped: GREAT HILL Commercial ,Great Hill,Great Hill,JD6620;WES 3m Front Topper,Topping;Excel upload,,,,;Topped; Grass surrounds;;,"<ul>
<li>Topped</li>
<li>Notes: Grass surrounds</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1478,2019-05-17 00:00:00,Topped: Stackyard Woburn Commercial ,Stackyard Woburn,Stackyard Woburn,JD6620;Topper 9,Topping;Excel upload,,,,;Topped; Grass surrounds;;,"<ul>
<li>Topped</li>
<li>Notes: Grass surrounds</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1479,2019-05-20 00:00:00,Topped: LANSOME Commercial ,Lansome,Lansome,JD6620;Topper 9,Topping;Excel upload,,,,;Topped; Grass surrounds;;,"<ul>
<li>Topped</li>
<li>Notes: Grass surrounds</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1480,2019-05-21 00:00:00,Topped: Stackyard Woburn RN/12,Stackyard Woburn,2020/W/RN/12,ISTH4335;Kilworth Topper,Topping;Excel upload,,,,;Topped; topping paths ;;,"<ul>
<li>Topped</li>
<li>Notes: topping paths </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1481,2019-05-21 00:00:00,Topped: Stackyard Woburn RN/3,Stackyard Woburn,2020/W/RN/3,ISTH4335;Kilworth Topper,Topping;Excel upload,,,,;Topped; topping paths ;;,"<ul>
<li>Topped</li>
<li>Notes: topping paths </li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1482,2019-05-23 00:00:00,Topped: BROAD MEAD Commercial,Broad Mead,Broad Mead,JD6620;Topper 9,Topping;Commercial;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1483,2019-05-23 00:00:00,Topped: BUTT CLONG Commercial,Butt Clong,Butt Clong,JD6620;Topper 9,Topping;Commercial;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1484,2019-05-24 00:00:00,Topped: Stackyard Woburn Commercial,Stackyard Woburn,Stackyard Woburn,JD6620;Topper 9,Topping;Commercial;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1485,2019-06-11 00:00:00,Topped: BUTT CLONG Commercial ,Butt Clong,Butt Clong,JD6620;Topper 9,Topping;Excel upload,,,,;Topped; Grass surrounds;;,"<ul>
<li>Topped</li>
<li>Notes: Grass surrounds</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1486,2019-06-14 00:00:00,Topped: Stackyard Woburn Commercial ,Stackyard Woburn,Stackyard Woburn,JD6620;Topper 9,Topping;Excel upload,,,,;Topped; Grass surrounds;;,"<ul>
<li>Topped</li>
<li>Notes: Grass surrounds</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1487,2019-06-17 00:00:00,Topped: GREAT HILL Commercial ,Great Hill,Great Hill,JD6620;Topper 9,Topping;Excel upload,,,,;Topped; Grass surrounds;;,"<ul>
<li>Topped</li>
<li>Notes: Grass surrounds</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1488,2019-06-17 00:00:00,Topped: LANSOME Commercial ,Lansome,Lansome,JD6620;Topper 9,Topping;Excel upload,,,,;Topped; Grass surrounds;;,"<ul>
<li>Topped</li>
<li>Notes: Grass surrounds</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1489,2019-06-28 00:00:00,Topped: Stackyard Woburn RN/12,Stackyard Woburn,2020/W/RN/12,ISTH4335;Kilworth Topper,Topping;Excel upload,,,,;Topped; Paths;;,"<ul>
<li>Topped</li>
<li>Notes: Paths</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1490,2019-06-28 00:00:00,Topped: Stackyard Woburn RN/3,Stackyard Woburn,2020/W/RN/3,ISTH4335;Kilworth Topper,Topping;Excel upload,,,,;Topped; Paths;;,"<ul>
<li>Topped</li>
<li>Notes: Paths</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1491,2019-07-10 00:00:00,Topped: BUTT CLONG CS/427,Butt Clong,Butt Clong,JD6620;Topper 9,Topping;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1492,2019-07-17 00:00:00,Topped: Broad Mead Commercial,Broad Mead,Broad Mead,JD6620;Topper 9,Topping;Commercial;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1493,2019-07-17 00:00:00,Topped: GREAT HILL Commercial,Great Hill,Great Hill,JD6620;Topper 9,Topping;Commercial;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1494,2019-07-31 00:00:00,Topped: LANSOME Commercial,Lansome,Lansome,JD6620;Topper 9,Topping;Commercial;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1495,2019-08-01 00:00:00,Topped: BROAD MEAD Commercial,Broad Mead,Broad Mead,JD6620;Topper 9,Topping;Commercial;Excel upload,,,,;Topped; Broadmead - North corner where 2020 trial will be placed;;,"<ul>
<li>Topped</li>
<li>Notes: Broadmead - North corner where 2020 trial will be placed</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1496,2019-08-12 00:00:00,Topped: FURZEFIELD Commercial,FURZEFIELD,FURZEFIELD,JD6930;Batwing Topper,Topping;Commercial;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1497,2019-08-12 00:00:00,Topped: OSIER Commercial,OSIER,OSIER,JD6930;Batwing Topper,Topping;Commercial;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1498,2019-08-12 00:00:00,Topped: WHITEHORSE 2 Commercial,WHITEHORSE 2,WHITEHORSE 2,JD6930;Batwing Topper,Topping;Commercial;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1499,2019-08-13 00:00:00,Topped: GREAT KNOTT 1 Commercial,GREAT KNOTT 1,GREAT KNOTT 1,JD6930;Batwing Topper,Topping;Commercial;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1500,2019-08-14 00:00:00,Path cutting: LODGE PADDOCK G/1947,LODGE PADDOCK,LODGE PADDOCK,ISTH4335;Kilworth Topper,Topping;Excel upload,,,,;Path cutting;;,"<ul>
<li>Path cutting</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1501,2019-08-14 00:00:00,Path cutting: LODGE PADDOCK G/1948,LODGE PADDOCK,LODGE PADDOCK,ISTH4335;Kilworth Topper,Topping;Excel upload,,,,;Path cutting;;,"<ul>
<li>Path cutting</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1502,2019-08-15 00:00:00,Path cutting: HIGHFIELD CS/757,HIGHFIELD 1/2/3,2020/R/CS/757,ISTH4335;Kilworth Topper,Topping;Excel upload,,,,;Path cutting;;,"<ul>
<li>Path cutting</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1503,2019-08-15 00:00:00,Path cutting: HIGHFIELD CS/758,HIGHFIELD 1/2/3,2020/R/CS/758,ISTH4335;Kilworth Topper,Topping;Excel upload,,,,;Path cutting;;,"<ul>
<li>Path cutting</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1504,2019-08-15 00:00:00,Path cutting: PARKGRASS PG/5,PARKGRASS,2020/R/PG/5,ISTH4335;Kilworth Topper,Topping;Excel upload,,,,;Path cutting;;,"<ul>
<li>Path cutting</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1505,2019-09-10 00:00:00,Topped: STACKYARD Commercial,STACKYARD,STACKYARD,JD6145R;Batwing Topper,Topping;Commercial;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1506,2019-09-24 00:00:00,Topped: Stackyard Woburn RN/12,Stackyard Woburn,2020/W/RN/12,JD6620;Topper 9,Topping;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1507,2019-09-24 00:00:00,Topped: Stackyard Woburn RN/3,Stackyard Woburn,2020/W/RN/3,JD6620;Topper 9,Topping;Excel upload,,,,;Topped;;,"<ul>
<li>Topped</li>
</ul>
",[]
https://rothamstedfarm.farmos.net/log/1508,2019-10-03 00:00:00,Topped: Stackyard Woburn RN/12,Stackyard Woburn,2020/W/RN/12,JD6620;Topper 9,Topping;Excel upload,,,,;Topped; Topping straw on 4 plots ;;,"<ul>
<li>Topped</li>
<li>Notes: Topping straw on 4 plots </li>
</ul>
",[]
